algo,metric,value
rsa-15360,pss-verify-cyc-median,1786836.0
rsa-15360,pss-verify-cyc-mean,1788265.3
rsa-15360,pss-verify-persec,1504.3
rsa-15360,oaep-encrypt-iters,100
rsa-15360,oaep-encrypt-wall-median-ns,666780.0
rsa-15360,oaep-encrypt-wall-mean-ns,666675.5
rsa-15360,oaep-encrypt-wall-std-ns,3518.5
rsa-15360,oaep-encrypt-wall-p95-ns,672033.0
rsa-15360,oaep-encrypt-wall-p99-ns,673129.0
rsa-15360,oaep-encrypt-wall-ci95lo-ns,665985.9
rsa-15360,oaep-encrypt-wall-ci95hi-ns,667365.2
rsa-15360,oaep-encrypt-cyc-median,1792248.0
rsa-15360,oaep-encrypt-cyc-mean,1791959.5
rsa-15360,oaep-encrypt-persec,1499.7
rsa-15360,oaep-decrypt-iters,100
rsa-15360,oaep-decrypt-wall-median-ns,151982880.0
rsa-15360,oaep-decrypt-wall-mean-ns,152184899.3
rsa-15360,oaep-decrypt-wall-std-ns,1389131.9
rsa-15360,oaep-decrypt-wall-p95-ns,152101803.0
rsa-15360,oaep-decrypt-wall-p99-ns,160010399.0
rsa-15360,oaep-decrypt-wall-ci95lo-ns,151912629.5
rsa-15360,oaep-decrypt-wall-ci95hi-ns,152457169.2
rsa-15360,oaep-decrypt-cyc-median,408529870.0
rsa-15360,oaep-decrypt-cyc-mean,409072912.6
rsa-15360,oaep-decrypt-persec,6.6
rsa-15360,size-key-bits,15360
rsa-15360,size-signature-bytes,1920
