algo,metric,value
rsa-15360,pss-verify-cyc-median,1794150.0
rsa-15360,pss-verify-cyc-mean,1795778.3
rsa-15360,pss-verify-persec,1498.1
rsa-15360,oaep-encrypt-iters,100
rsa-15360,oaep-encrypt-wall-median-ns,667904.0
rsa-15360,oaep-encrypt-wall-mean-ns,668220.3
rsa-15360,oaep-encrypt-wall-std-ns,2887.6
rsa-15360,oaep-encrypt-wall-p95-ns,673580.0
rsa-15360,oaep-encrypt-wall-p99-ns,675693.0
rsa-15360,oaep-encrypt-wall-ci95lo-ns,667654.3
rsa-15360,oaep-encrypt-wall-ci95hi-ns,668786.2
rsa-15360,oaep-encrypt-cyc-median,1795242.0
rsa-15360,oaep-encrypt-cyc-mean,1796108.3
rsa-15360,oaep-encrypt-persec,1497.2
rsa-15360,oaep-decrypt-iters,100
rsa-15360,oaep-decrypt-wall-median-ns,152346331.0
rsa-15360,oaep-decrypt-wall-mean-ns,153859196.3
rsa-15360,oaep-decrypt-wall-std-ns,2597550.2
rsa-15360,oaep-decrypt-wall-p95-ns,157559656.0
rsa-15360,oaep-decrypt-wall-p99-ns,160061104.0
rsa-15360,oaep-decrypt-wall-ci95lo-ns,153350076.5
rsa-15360,oaep-decrypt-wall-ci95hi-ns,154368316.2
rsa-15360,oaep-decrypt-cyc-median,409506780.0
rsa-15360,oaep-decrypt-cyc-mean,413573368.4
rsa-15360,oaep-decrypt-persec,6.6
rsa-15360,size-key-bits,15360
rsa-15360,size-signature-bytes,1920
