algo,metric,value
rsa-15360,pss-verify-cyc-median,1788676.0
rsa-15360,pss-verify-cyc-mean,1788543.9
rsa-15360,pss-verify-persec,1502.7
rsa-15360,oaep-encrypt-iters,100
rsa-15360,oaep-encrypt-wall-median-ns,667292.0
rsa-15360,oaep-encrypt-wall-mean-ns,666974.7
rsa-15360,oaep-encrypt-wall-std-ns,3791.8
rsa-15360,oaep-encrypt-wall-p95-ns,670982.0
rsa-15360,oaep-encrypt-wall-p99-ns,672495.0
rsa-15360,oaep-encrypt-wall-ci95lo-ns,666231.5
rsa-15360,oaep-encrypt-wall-ci95hi-ns,667717.9
rsa-15360,oaep-encrypt-cyc-median,1793600.0
rsa-15360,oaep-encrypt-cyc-mean,1792765.8
rsa-15360,oaep-encrypt-persec,1498.6
rsa-15360,oaep-decrypt-iters,100
rsa-15360,oaep-decrypt-wall-median-ns,151990887.0
rsa-15360,oaep-decrypt-wall-mean-ns,152211046.6
rsa-15360,oaep-decrypt-wall-std-ns,1409971.9
rsa-15360,oaep-decrypt-wall-p95-ns,152150375.0
rsa-15360,oaep-decrypt-wall-p99-ns,160175471.0
rsa-15360,oaep-decrypt-wall-ci95lo-ns,151934692.1
rsa-15360,oaep-decrypt-wall-ci95hi-ns,152487401.1
rsa-15360,oaep-decrypt-cyc-median,408551408.0
rsa-15360,oaep-decrypt-cyc-mean,409143154.3
rsa-15360,oaep-decrypt-persec,6.6
rsa-15360,size-key-bits,15360
rsa-15360,size-signature-bytes,1920
