algo,metric,value
rsa-15360,pss-verify-wall-p99-ns,6574963.0
rsa-15360,pss-verify-wall-ci95lo-ns,6553747.2
rsa-15360,pss-verify-wall-ci95hi-ns,6555698.4
rsa-15360,pss-verify-cyc-median,354009.0
rsa-15360,pss-verify-cyc-mean,353947.4
rsa-15360,pss-verify-persec,152.5
rsa-15360,oaep-encrypt-iters,100
rsa-15360,oaep-encrypt-wall-median-ns,6578371.0
rsa-15360,oaep-encrypt-wall-mean-ns,6577999.5
rsa-15360,oaep-encrypt-wall-std-ns,10508.3
rsa-15360,oaep-encrypt-wall-p95-ns,6583593.0
rsa-15360,oaep-encrypt-wall-p99-ns,6592186.0
rsa-15360,oaep-encrypt-wall-ci95lo-ns,6575939.8
rsa-15360,oaep-encrypt-wall-ci95hi-ns,6580059.1
rsa-15360,oaep-encrypt-cyc-median,355224.0
rsa-15360,oaep-encrypt-cyc-mean,355203.9
rsa-15360,oaep-encrypt-persec,152.0
rsa-15360,oaep-decrypt-iters,100
rsa-15360,oaep-decrypt-wall-median-ns,1600461999.0
rsa-15360,oaep-decrypt-wall-mean-ns,1602426585.7
rsa-15360,oaep-decrypt-wall-std-ns,10984930.6
rsa-15360,oaep-decrypt-wall-p95-ns,1600926055.0
rsa-15360,oaep-decrypt-wall-p99-ns,1664597037.0
rsa-15360,oaep-decrypt-wall-ci95lo-ns,1600273539.3
rsa-15360,oaep-decrypt-wall-ci95hi-ns,1604579632.1
rsa-15360,oaep-decrypt-cyc-median,86424935.0
rsa-15360,oaep-decrypt-cyc-mean,86531016.2
rsa-15360,oaep-decrypt-persec,0.6
rsa-15360,size-key-bits,15360
rsa-15360,size-signature-bytes,1920
