algo,metric,value
rsa-15360,pss-verify-wall-p99-ns,6917166.0
rsa-15360,pss-verify-wall-ci95lo-ns,6890170.8
rsa-15360,pss-verify-wall-ci95hi-ns,6894494.8
rsa-15360,pss-verify-cyc-median,372283.0
rsa-15360,pss-verify-cyc-mean,372178.4
rsa-15360,pss-verify-persec,145.0
rsa-15360,oaep-encrypt-iters,100
rsa-15360,oaep-encrypt-wall-median-ns,6581296.0
rsa-15360,oaep-encrypt-wall-mean-ns,6580266.9
rsa-15360,oaep-encrypt-wall-std-ns,4503.5
rsa-15360,oaep-encrypt-wall-p95-ns,6586556.0
rsa-15360,oaep-encrypt-wall-p99-ns,6588334.0
rsa-15360,oaep-encrypt-wall-ci95lo-ns,6579384.2
rsa-15360,oaep-encrypt-wall-ci95hi-ns,6581149.5
rsa-15360,oaep-encrypt-cyc-median,355383.0
rsa-15360,oaep-encrypt-cyc-mean,355327.1
rsa-15360,oaep-encrypt-persec,151.9
rsa-15360,oaep-decrypt-iters,100
rsa-15360,oaep-decrypt-wall-median-ns,1599937036.0
rsa-15360,oaep-decrypt-wall-mean-ns,1601870017.0
rsa-15360,oaep-decrypt-wall-std-ns,10891411.4
rsa-15360,oaep-decrypt-wall-p95-ns,1600256425.0
rsa-15360,oaep-decrypt-wall-p99-ns,1663451722.0
rsa-15360,oaep-decrypt-wall-ci95lo-ns,1599735300.4
rsa-15360,oaep-decrypt-wall-ci95hi-ns,1604004733.7
rsa-15360,oaep-decrypt-cyc-median,86396590.0
rsa-15360,oaep-decrypt-cyc-mean,86500967.8
rsa-15360,oaep-decrypt-persec,0.6
rsa-15360,size-key-bits,15360
rsa-15360,size-signature-bytes,1920
