algo,metric,value
rsa-15360,pss-verify-wall-p99-ns,6560722.0
rsa-15360,pss-verify-wall-ci95lo-ns,6553118.6
rsa-15360,pss-verify-wall-ci95hi-ns,6554690.3
rsa-15360,pss-verify-cyc-median,353985.0
rsa-15360,pss-verify-cyc-mean,353903.2
rsa-15360,pss-verify-persec,152.5
rsa-15360,oaep-encrypt-iters,100
rsa-15360,oaep-encrypt-wall-median-ns,6578371.0
rsa-15360,oaep-encrypt-wall-mean-ns,6577996.5
rsa-15360,oaep-encrypt-wall-std-ns,9996.8
rsa-15360,oaep-encrypt-wall-p95-ns,6583852.0
rsa-15360,oaep-encrypt-wall-p99-ns,6603815.0
rsa-15360,oaep-encrypt-wall-ci95lo-ns,6576037.1
rsa-15360,oaep-encrypt-wall-ci95hi-ns,6579955.8
rsa-15360,oaep-encrypt-cyc-median,355226.0
rsa-15360,oaep-encrypt-cyc-mean,355204.5
rsa-15360,oaep-encrypt-persec,152.0
rsa-15360,oaep-decrypt-iters,100
rsa-15360,oaep-decrypt-wall-median-ns,1600057907.0
rsa-15360,oaep-decrypt-wall-mean-ns,1601985911.8
rsa-15360,oaep-decrypt-wall-std-ns,11070585.8
rsa-15360,oaep-decrypt-wall-p95-ns,1600211443.0
rsa-15360,oaep-decrypt-wall-p99-ns,1664601425.0
rsa-15360,oaep-decrypt-wall-ci95lo-ns,1599816077.0
rsa-15360,oaep-decrypt-wall-ci95hi-ns,1604155746.6
rsa-15360,oaep-decrypt-cyc-median,86403118.0
rsa-15360,oaep-decrypt-cyc-mean,86507223.6
rsa-15360,oaep-decrypt-persec,0.6
rsa-15360,size-key-bits,15360
rsa-15360,size-signature-bytes,1920
