algo,metric,value
rsa-15360,pss-verify-wall-p99-ns,6562019.0
rsa-15360,pss-verify-wall-ci95lo-ns,6553930.5
rsa-15360,pss-verify-wall-ci95hi-ns,6555611.0
rsa-15360,pss-verify-cyc-median,354026.0
rsa-15360,pss-verify-cyc-mean,353948.6
rsa-15360,pss-verify-persec,152.5
rsa-15360,oaep-encrypt-iters,100
rsa-15360,oaep-encrypt-wall-median-ns,6578944.0
rsa-15360,oaep-encrypt-wall-mean-ns,6578967.9
rsa-15360,oaep-encrypt-wall-std-ns,11035.5
rsa-15360,oaep-encrypt-wall-p95-ns,6585129.0
rsa-15360,oaep-encrypt-wall-p99-ns,6600667.0
rsa-15360,oaep-encrypt-wall-ci95lo-ns,6576805.0
rsa-15360,oaep-encrypt-wall-ci95hi-ns,6581130.9
rsa-15360,oaep-encrypt-cyc-median,355255.0
rsa-15360,oaep-encrypt-cyc-mean,355256.2
rsa-15360,oaep-encrypt-persec,152.0
rsa-15360,oaep-decrypt-iters,100
rsa-15360,oaep-decrypt-wall-median-ns,1599464684.0
rsa-15360,oaep-decrypt-wall-mean-ns,1601417592.4
rsa-15360,oaep-decrypt-wall-std-ns,10758110.0
rsa-15360,oaep-decrypt-wall-p95-ns,1600114777.0
rsa-15360,oaep-decrypt-wall-p99-ns,1662272147.0
rsa-15360,oaep-decrypt-wall-ci95lo-ns,1599309002.8
rsa-15360,oaep-decrypt-wall-ci95hi-ns,1603526181.9
rsa-15360,oaep-decrypt-cyc-median,86371084.0
rsa-15360,oaep-decrypt-cyc-mean,86476534.5
rsa-15360,oaep-decrypt-persec,0.6
rsa-15360,size-key-bits,15360
rsa-15360,size-signature-bytes,1920
